"user_id";"user_external_id";"Gender";"Age";"Zip code";"Work situation";"Level of education";"Joblevel";"Language preference";"Drink behavior";"entrepeneur";"owner or renter";"Household";"Country";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"answered";"answer";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieraan wat je van de stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieronder aan wat je van deze stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Dank je wel voor het deelnemen!";"answered";"answer"
17236;"1.21.04118573";"Female";2003;3770;"Student";"Primary-secondary school/no school";;"Dutch";"Wodka/Gin";"No";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 10:19:11";1;"1.21.04118573";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:19:13";1;"1.21.04118573";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 10:19:15";1;;;;;"1.21.04118573";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:19:21";1;"1.21.04118573";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 10:19:24";;1;;;;"1.21.04118573";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 10:19:30";;1;;;;"1.21.04118573";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 10:19:32";;1;;;;"1.21.04118573";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 10:19:34";1;;;;;"1.21.04118573";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 10:19:36";1;;;;;"1.21.04118573";"Q: Dank je wel voor het deelnemen!";"10-08-2021 10:19:38";1
15309;"4.20.18616646";"Female";2000;9680;"Student";"Vocational school";"Projectmanagement";"Dutch";"Red wine";"Yes";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 10:19:22";1;"4.20.18616646";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:19:28";1;"4.20.18616646";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 10:19:37";;;1;;;"4.20.18616646";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:19:41";1;"4.20.18616646";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 10:19:53";1;;;;;"4.20.18616646";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 10:20:03";;;1;;;"4.20.18616646";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 10:20:15";1;;;;;"4.20.18616646";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 10:20:19";;;1;;;"4.20.18616646";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 10:20:23";;;;1;;"4.20.18616646";"Q: Dank je wel voor het deelnemen!";"10-08-2021 10:20:27";1
18498;"7.21.24619835";"Male";2000;9680;"Entrepreneur";"Professional education (Bachelor)";"Board";"Dutch";"Red wine";"Yes";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 10:35:01";1;"7.21.24619835";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:35:05";1;"7.21.24619835";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 10:35:18";;1;;;;"7.21.24619835";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:35:25";1;"7.21.24619835";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 10:35:28";;1;;;;"7.21.24619835";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 10:35:39";;1;;;;"7.21.24619835";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 10:35:48";;;1;;;"7.21.24619835";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 10:35:56";;;;1;;"7.21.24619835";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 10:36:04";;1;;;;"7.21.24619835";"Q: Dank je wel voor het deelnemen!";"10-08-2021 10:36:08";1
18558;"8.21.04319895";"Female";2002;3294;"Student";"Professional education (Bachelor)";;"English";"Soft drinks";"No";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 10:40:02";1;"8.21.04319895";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:40:10";1;"8.21.04319895";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 10:40:14";1;;;;;"8.21.04319895";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:40:21";1;"8.21.04319895";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 10:40:24";1;;;;;"8.21.04319895";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 10:40:39";;;;;1;"8.21.04319895";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 10:40:46";1;;;;;"8.21.04319895";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 10:40:58";;;;;1;"8.21.04319895";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 10:41:09";1;;;;;"8.21.04319895";"Q: Dank je wel voor het deelnemen!";"10-08-2021 10:41:12";1
16876;"11.20.16118213";"Male";1987;3950;"Full time (32+ hours)";"Vocational school";"Executive staff";"Dutch";"Beer (Lager)";"No";"Rental home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 10:44:49";1;"11.20.16118213";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:44:52";1;"11.20.16118213";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 10:45:02";;1;;;;"11.20.16118213";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:45:06";1;"11.20.16118213";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 10:45:12";;1;;;;"11.20.16118213";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 10:45:23";;;;;1;"11.20.16118213";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 10:45:31";1;;;;;"11.20.16118213";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 10:45:41";1;;;;;"11.20.16118213";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 10:45:50";;1;;;;"11.20.16118213";"Q: Dank je wel voor het deelnemen!";"10-08-2021 10:45:53";1
8495;"9.18.0649832";"Male";1992;2580;"Full time (32+ hours)";"Professional education (Bachelor)";"Executive staff";"Dutch";"Beer (alcoholfree)";"No";"Owner-occupied home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 10:50:25";1;"9.18.0649832";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:50:28";1;"9.18.0649832";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 10:50:30";1;;;;;"9.18.0649832";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:50:31";1;"9.18.0649832";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 10:50:33";1;;;;;"9.18.0649832";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 10:50:40";;;;;1;"9.18.0649832";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 10:50:46";1;;;;;"9.18.0649832";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 10:50:50";;;;;1;"9.18.0649832";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 10:50:57";;;;;1;"9.18.0649832";"Q: Dank je wel voor het deelnemen!";"10-08-2021 10:51:00";1
17951;"4.21.10619288";"Female";2000;2100;"Student";"Vocational school";"Management";"Dutch";"Water";"No";"Rental home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 10:55:58";1;"4.21.10619288";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:56:10";1;"4.21.10619288";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 10:56:15";;;;;1;"4.21.10619288";"Q: Lees onderstaande stelling goed.";"10-08-2021 10:56:27";1;"4.21.10619288";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 10:56:31";;;;;1;"4.21.10619288";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 10:56:47";1;;;;;"4.21.10619288";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 10:56:55";;;;;1;"4.21.10619288";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 10:57:13";1;;;;;"4.21.10619288";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 10:57:29";;;;1;;"4.21.10619288";"Q: Dank je wel voor het deelnemen!";"10-08-2021 10:57:32";1
15547;"5.20.16616884";"Female";1994;3950;"Part time";"Vocational school";;"Dutch";"Cocktails";"No";"Rental home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 11:01:21";1;"5.20.16616884";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:01:26";1;"5.20.16616884";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 11:01:31";;;1;;;"5.20.16616884";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:01:35";1;"5.20.16616884";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 11:01:38";;;1;;;"5.20.16616884";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 11:01:41";;;1;;;"5.20.16616884";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 11:01:43";;;1;;;"5.20.16616884";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 11:01:45";;;1;;;"5.20.16616884";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 11:01:48";;;1;;;"5.20.16616884";"Q: Dank je wel voor het deelnemen!";"10-08-2021 11:01:50";1
12762;"3.19.25114099";"Male";1997;2440;"Full time (32+ hours)";"Higher general secondary education";"Management";"Dutch";"Red wine";"Yes";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 11:03:41";1;"3.19.25114099";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:03:49";1;"3.19.25114099";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 11:03:56";;;;;1;"3.19.25114099";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:04:04";1;"3.19.25114099";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 11:04:08";;;;;1;"3.19.25114099";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 11:04:16";1;;;;;"3.19.25114099";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 11:04:22";;;;;1;"3.19.25114099";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 11:04:29";1;;;;;"3.19.25114099";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 11:04:35";;;;;1;"3.19.25114099";"Q: Dank je wel voor het deelnemen!";"10-08-2021 11:04:37";1
15167;"4.20.01316504";"Male";1989;9500;"Full time (32+ hours)";"Professional education (Bachelor)";;"Dutch";"Red wine";"No";"Rental home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 11:06:07";1;"4.20.01316504";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:06:11";1;"4.20.01316504";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 11:06:14";;1;;;;"4.20.01316504";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:06:18";1;"4.20.01316504";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 11:06:23";;1;;;;"4.20.01316504";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 11:06:26";1;;;;;"4.20.01316504";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 11:06:32";;1;;;;"4.20.01316504";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 11:06:38";;;1;;;"4.20.01316504";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 11:06:42";;1;;;;"4.20.01316504";"Q: Dank je wel voor het deelnemen!";"10-08-2021 11:06:45";1
15530;"5.20.14416867";"Male";1999;9690;"Pupil/scholar";"Primary-secondary school/no school";;"Dutch";"Beer (Lager)";"Yes";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 11:20:10";1;"5.20.14416867";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:20:17";1;"5.20.14416867";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 11:20:25";;;1;;;"5.20.14416867";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:20:32";1;"5.20.14416867";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 11:20:36";;1;;;;"5.20.14416867";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 11:20:46";;;1;;;"5.20.14416867";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 11:20:56";;;;1;;"5.20.14416867";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 11:21:05";;;;1;;"5.20.14416867";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 11:21:16";;;;1;;"5.20.14416867";"Q: Dank je wel voor het deelnemen!";"10-08-2021 11:21:18";1
11649;"1.19.19612986";"Female";1978;1730;"Full time (32+ hours)";"Professional education (Bachelor)";"Projectmanagement";"Dutch";"Red wine";"Yes";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 11:41:17";1;"1.19.19612986";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:41:20";1;"1.19.19612986";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 11:41:30";;;1;;;"1.19.19612986";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:41:35";1;"1.19.19612986";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 11:41:38";1;;;;;"1.19.19612986";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 11:41:44";;;;1;;"1.19.19612986";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 11:41:51";1;;;;;"1.19.19612986";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 11:41:58";;1;;;;"1.19.19612986";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 11:42:07";1;;;;;"1.19.19612986";"Q: Dank je wel voor het deelnemen!";"10-08-2021 11:42:09";1
15142;"3.20.28616479";"Male";1995;2140;"Student";"Higher general secondary education";"Management";"Dutch";"Red wine";"Yes";"Rental home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 11:51:20";1;"3.20.28616479";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:51:22";1;"3.20.28616479";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 11:51:27";1;;;;;"3.20.28616479";"Q: Lees onderstaande stelling goed.";"10-08-2021 11:51:29";1;"3.20.28616479";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 11:51:31";;1;;;;"3.20.28616479";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 11:51:34";1;;;;;"3.20.28616479";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 11:51:36";;;1;;;"3.20.28616479";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 11:51:38";;;;1;;"3.20.28616479";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 11:51:41";;1;;;;"3.20.28616479";"Q: Dank je wel voor het deelnemen!";"10-08-2021 11:51:43";1
7960;"7.18.2869297";"Female";1966;2550;"Unemployed";"Higher general secondary education";"Management";"Dutch";"Beer (Lager)";"Yes";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 12:30:54";1;"7.18.2869297";"Q: Lees onderstaande stelling goed.";"10-08-2021 12:30:56";1;"7.18.2869297";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 12:31:03";;;1;;;"7.18.2869297";"Q: Lees onderstaande stelling goed.";"10-08-2021 12:31:04";1;"7.18.2869297";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 12:31:07";;;1;;;"7.18.2869297";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 12:31:09";;1;;;;"7.18.2869297";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 12:31:11";;;;1;;"7.18.2869297";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 12:31:14";;1;;;;"7.18.2869297";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 12:31:16";;;1;;;"7.18.2869297";"Q: Dank je wel voor het deelnemen!";"10-08-2021 12:31:22";1
18594;"8.21.10219931";"Female";2004;2660;"Student";"Professional education (Bachelor)";"Board";"Dutch";"Soft drinks";"No";"Rental home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 13:56:25";1;"8.21.10219931";"Q: Lees onderstaande stelling goed.";"10-08-2021 13:56:27";1;"8.21.10219931";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 13:56:36";1;;;;;"8.21.10219931";"Q: Lees onderstaande stelling goed.";"10-08-2021 13:56:51";1;"8.21.10219931";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 13:56:57";;;;1;;"8.21.10219931";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 13:57:10";;1;;;;"8.21.10219931";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 13:57:22";1;;;;;"8.21.10219931";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 13:57:33";;;;1;;"8.21.10219931";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 13:57:40";1;;;;;"8.21.10219931";"Q: Dank je wel voor het deelnemen!";"10-08-2021 13:57:43";1
11396;"1.19.06712733";"Female";1989;2660;"Part time";"Primary-secondary school/no school";;"Dutch";"Soft drinks";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 14:05:01";1;"1.19.06712733";"Q: Lees onderstaande stelling goed.";"10-08-2021 14:05:06";1;"1.19.06712733";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 14:05:12";;1;;;;"1.19.06712733";"Q: Lees onderstaande stelling goed.";"10-08-2021 14:05:22";1;"1.19.06712733";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 14:05:25";;1;;;;"1.19.06712733";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 14:06:02";;;;1;;"1.19.06712733";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 14:06:12";;1;;;;"1.19.06712733";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 14:06:20";;1;;;;"1.19.06712733";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 14:06:33";;1;;;;"1.19.06712733";"Q: Dank je wel voor het deelnemen!";"10-08-2021 14:06:36";1
10155;"11.18.14311492";"Female";1989;2580;"Full time (32+ hours)";"Professional education (Bachelor)";"Executive staff";"Dutch";"White wine";"No";"Owner-occupied home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 15:29:32";1;"11.18.14311492";"Q: Lees onderstaande stelling goed.";"10-08-2021 15:29:36";1;"11.18.14311492";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 15:29:40";;1;;;;"11.18.14311492";"Q: Lees onderstaande stelling goed.";"10-08-2021 15:29:44";1;"11.18.14311492";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 15:29:47";1;;;;;"11.18.14311492";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 15:29:56";;1;;;;"11.18.14311492";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 15:30:01";1;;;;;"11.18.14311492";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 15:30:07";;;;;1;"11.18.14311492";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 15:30:15";;;1;;;"11.18.14311492";"Q: Dank je wel voor het deelnemen!";"10-08-2021 15:30:18";1
11009;"12.18.19312346";"Male";1984;8000;"Unemployed";"Primary-secondary school/no school";;"Dutch";"White wine";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 15:56:11";1;"12.18.19312346";"Q: Lees onderstaande stelling goed.";"10-08-2021 15:56:13";1;"12.18.19312346";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 15:56:26";;1;;;;"12.18.19312346";"Q: Lees onderstaande stelling goed.";"10-08-2021 15:56:28";1;"12.18.19312346";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 15:56:34";;1;;;;"12.18.19312346";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 15:56:42";;1;;;;"12.18.19312346";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 15:56:54";;1;;;;"12.18.19312346";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 15:57:02";1;;;;;"12.18.19312346";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 15:57:13";1;;;;;"12.18.19312346";"Q: Dank je wel voor het deelnemen!";"10-08-2021 15:57:15";1
18588;"8.21.10219925";"Female";2000;1800;"Student";"Vocational school";"Management";"Dutch";"Red wine";"No";"Owner-occupied home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 17:43:27";1;"8.21.10219925";"Q: Lees onderstaande stelling goed.";"10-08-2021 17:43:29";1;"8.21.10219925";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 17:43:31";;1;;;;"8.21.10219925";"Q: Lees onderstaande stelling goed.";"10-08-2021 17:43:33";1;"8.21.10219925";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 17:43:35";;;;1;;"8.21.10219925";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 17:43:36";;;1;;;"8.21.10219925";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 17:43:38";;1;;;;"8.21.10219925";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 17:43:40";;1;;;;"8.21.10219925";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 17:43:42";;;1;;;"8.21.10219925";"Q: Dank je wel voor het deelnemen!";"10-08-2021 17:43:45";1
5610;"2.18.0366947";"Female";1995;3990;"Full time (32+ hours)";"Primary-secondary school/no school";"Executive staff";"Dutch";"Mixed drinks";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 19:17:49";1;"2.18.0366947";"Q: Lees onderstaande stelling goed.";"10-08-2021 19:17:52";1;"2.18.0366947";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 19:18:13";1;;;;;"2.18.0366947";"Q: Lees onderstaande stelling goed.";"10-08-2021 19:18:15";1;"2.18.0366947";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 19:18:17";;;1;;;"2.18.0366947";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 19:19:09";;;1;;;"2.18.0366947";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 19:19:12";;;1;;;"2.18.0366947";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 19:19:14";;;;1;;"2.18.0366947";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 19:19:33";;;1;;;"2.18.0366947";"Q: Dank je wel voor het deelnemen!";"10-08-2021 19:19:35";1
